,throttle,steer,pitch,yaw,roll,jump,boost,handbrake
378,0.9921875,-0.9921875,-0.2351213043538523,-0.3377197548105725,0.5619228972762377,False,True,True
379,0.9921875,-0.9921875,,,,False,True,True
380,0.9921875,-0.9921875,,,,False,True,True
381,0.9921875,-0.9921875,-0.2514744393048043,-0.23960453401731577,0.6605586304690455,False,False,True
382,0.9921875,-0.9921875,,,,False,False,True
383,0.9921875,-0.9921875,-0.22557663541255296,0.029051771421543457,0.6811667999316796,False,False,True
384,0.0,-0.9921875,,,,False,False,True
385,0.0,-0.9921875,,,,False,False,True
386,0.0,-0.9921875,-0.17292005474210206,0.3306775156865252,0.5675947909997601,False,False,True
387,0.0,-0.9921875,,,,False,False,True
388,0.0,-0.9921875,-1.0,1.0,0.4932261182960458,False,False,True
389,0.0,-0.9921875,,,,False,False,True
390,0.0,-0.9921875,,,,False,False,True
391,0.0,-0.9921875,1.0,0.6387206125296014,-0.009623379190178217,False,False,True
392,0.0,-0.9921875,,,,False,False,True
393,0.0,-0.9921875,-1.0,1.0,0.10675322003093561,False,False,True
394,0.9921875,-0.9921875,,,,False,False,True
395,0.9921875,-0.9921875,-0.4917498675694369,0.5954101051124816,-0.33074556027723423,False,False,True
396,0.9921875,-0.9921875,,,,False,False,True
397,0.9921875,-0.9921875,,,,False,False,True
398,0.9921875,-0.9921875,-1.0,-1.0,1.0,False,False,True
399,0.9921875,-0.0,,,,False,False,False
400,0.9921875,-0.0,0.40864846402403077,0.4344980954068068,1.0,False,False,False
401,0.9921875,-0.0,,,,False,False,False
402,0.9921875,-0.0,,,,False,False,False
403,0.9921875,-0.0,-1.0,-1.0,-0.03353441282079997,False,True,False
404,0.9921875,1.0,,,,False,True,False
405,0.9921875,1.0,-0.5743965737695529,-0.05820490818250302,-0.12073687738308006,False,True,False
406,0.9921875,-0.0,,,,False,True,False
407,0.9921875,-0.0,,,,False,True,False
408,0.9921875,-0.0,-0.4962227679256988,-0.23818375500818212,0.6452236935999812,False,True,False
409,0.9921875,1.0,,,,False,True,False
410,0.9921875,1.0,1.0,-0.6570307246506618,-0.1654044613100201,False,True,False
411,0.9921875,-0.0,,,,False,True,False
412,0.9921875,-0.0,,,,False,True,False
413,0.9921875,-0.0,-1.0,-0.8831511352574477,-0.22161544121295187,False,True,False
414,0.9921875,-0.0,,,,False,True,False
415,0.9921875,-0.0,1.0,1.0,-0.001379867025661116,False,True,False
416,0.9921875,-0.0,,,,False,True,False
417,0.9921875,-0.0,-1.0,1.0,0.005029262683218723,True,True,False
418,-1.0,-0.0,,,,True,True,False
419,-1.0,-0.0,,,,False,True,False
420,-1.0,-0.0,0.5961874592597943,-0.21697167264969133,-0.0021922493167617395,False,True,False
421,0.0,-0.0,,,,False,True,False
422,0.0,-0.0,-1.0,1.0,-0.003288812197218327,True,True,False
423,0.9921875,-0.0,,,,True,True,False
424,0.9921875,-0.0,,,,True,False,False
425,0.9921875,-0.0,-0.5169212839305671,0.38358692360903895,-0.00022427801865374953,True,False,False
426,0.0,-0.0,,,,True,False,False
427,0.0,-0.0,0.9722342763830579,1.0,-0.0007419751143487398,True,False,False
428,-1.0,-0.0,,,,True,False,False
429,-1.0,-0.0,,,,True,False,False
430,-1.0,-0.0,-0.26162382818546753,-1.0,-0.2301628525837538,True,False,False
431,-1.0,-0.9921875,,,,True,False,False
432,-1.0,-0.9921875,-1.0,-1.0,-0.5565154292899354,True,False,False
433,-1.0,-0.9921875,,,,True,False,False
434,-1.0,-0.9921875,,,,True,False,False
435,-1.0,-0.9921875,-1.0,0.003981937046146037,-0.5371368485908502,True,True,False
436,-1.0,-0.9921875,,,,True,True,False
437,-1.0,-0.9921875,-1.0,0.7381595169115307,-0.5262000364304108,True,True,False
438,-1.0,-0.9921875,,,,True,True,False
439,-1.0,-0.9921875,,,,True,True,False
440,-1.0,-0.9921875,-1.0,1.0,-0.48777895677100597,True,False,False
441,-1.0,-0.9921875,,,,False,False,False
442,-1.0,-0.9921875,-0.8562090503118525,1.0,-0.3576879197260947,False,False,False
443,-1.0,-0.0,-0.21181729145614525,0.16843258978169862,-0.2754928029237306,False,False,False
444,-1.0,-0.0,,,,False,False,False
445,-1.0,-0.0,0.24608140840808518,-0.2948997108277113,-0.05061696972490725,False,False,False
446,-1.0,-0.0,,,,False,False,False
447,-1.0,-0.0,0.592763930098228,-0.3541608972029945,0.00018697050980725835,False,False,False
448,-1.0,-0.0,,,,False,False,False
449,-1.0,-0.0,,,,False,False,False
450,-1.0,-0.0,1.0,0.6944275515295343,-0.0460165727676298,False,False,False
451,-1.0,-0.0,,,,False,False,False
452,-1.0,-0.0,1.0,0.8060083798704628,-0.32433731842075597,False,False,False
453,-1.0,-0.0,,,,False,False,False
